iter	Logloss
173	0.06175	0.0796174	0.06176	0.0796175	0.06177	0.0794176	0.06178	0.079177	0.062179	0.079178	0.06281888315
179	0.06269366169
180	0.06253094036
181	0.06240670247
182	0.06184	0.0788183	0.06185	0.0786184	0.06186	0.078185	0.061187	0.07186	0.0617188	0.07187	0.0615189	0.07188	0.061190	0.078189	0.060191	0.07808575756
192	0.078191	0.060193	0.077192	0.060194	0.077193	0.060195	0.077194	0.060196	0.077195	0.059197	0.07196	0.059198	0.077197	0.059199	0.077198	0.05200	0.0773199	0.05201	0.0772200	0.05202	0.0771201	0.0203	0.07703202	0.0204	0.07695203	0.0205	0.07681204	0.0206	0.07673205	0.0207	0.07659206	0.208	0.076518207	0.209	0.076437208	0.210	0.076337209	0.211	0.076279210	0212	0.0761873211	0213	0.0761045212	0214	0.0760417213	0215	0.0759733214	0216	0.0759026215	0217	0.0758347216	0218	0.075759721219	0.0756847070218	0.05668306872
219	0.05657909092
2222	0.075250124342223	0.075152398572224	0.075087096662225	0.075014854082226	0.074942605062227	0.074845355312228	0.074746594522229	0.074672920722230	0.074611248229231	0.074534984230232	0.074476828231233	0.074394088232234	0.074320996233235	0.074250305234236	0.074170892235237	0.074079510236238	0.073728507237239	0.073668668238240	0.07358908239	241	0.07350529240	242	0.07343883241	0.05382682242
242	0.05368352912
243	0.05355250665
244	0.05342043855
245	0.05331804506
246	0.05322195192
247	0.05313395655
248	0.05303623433
249	0.05292642352
250	0.05283559984
251	0.05273804787
252	0.05263592957
253	0.05252934918
254	0.05229750292
255	0.05219983828
256	0.05206519241
257	0.05197385453
258	0.05187462935
259	0.05177611459
260	0.05165626124
261	0.05155399189
262	0.05145785784
263	0.05135932525
264	0.05127366521
265	0.05118081067
266	0.05108455869
267	0.05098165824
268	0.05088168865
269	0.05076359552
270	0.05064494835
271	0.05055068092
272	0.05046457931
273	0.05037647139
276	0.07070723251
275	0.05014559644
278	0.07059205023
277	0.04994641025
278	0.04986445389
279	0.04977109409
280	0.049680242283	0.07024188996
284282	0.049459951285283	0.049333288286284	0.049243143287285	0.04914707837
286	0.049057576289287	0.04896406466
288	0.04885153088
289	0.04875831972
290	0.04863555125
291	0.04854027468
292	0.04846434529
293	0.04834877835
294	0.04825139527
295	0.04816205653
296	0.04806977569
297	0.04795605855
298	0.04786434642
299	0.04777138671
300	0.04766141955
301	0.04757173409
302	0.04746024851
303	0.047370306	0.304	0.04729615184
305	0.04720725167
306	0.04713333035
307	0.04704659868
308	0.04696411101
309	0.04684793022
310	0.04673818526
311	0.04665382819
312	0.04657864117
313	0.0464940595
314	0.04638978672
315	0.04629223631
316	0.0462052361
317	0.04609391581
318	0.04600449391
319	0.04589263644
320	0.04580438351
321	0.04571915533
322	0.04563403646
323	0.04554792751
324	0.04545994059
325	0.04537509066
326	0.0452378762
327	0.04515758071
328	0.04507158457
329	0.04497214855
330	0.04490236915
331	0.04481224197
332	0.04473170844
333	0.04464678404
334	0.04456846179
335	0.04449432434
336	0.04441156004
337	0.04432923413
338	0.04424473409
339	0.04416664506
340	0.04408607631
341	0.0440211778
342	0.04393866236
343	0.0438588736
344	0.04377973882
345	0.0436933118
346	0.04361280791
347	0.04353154148
348	0.04342786981
349	0.04335280968
350	0.04325344564
351	0.04317943263
352	0.0430733851
353	0.04297013246
354	0.04289509988
355	0.04282498401
356	0.04274780912
357	0.04264672812
358	0.04257035038
359	0.04249630925
360	0.04242866245
361	0.04235401653
362	0.04225655322
363	0.04218401566
364	0.04211108271
365	0.04201308763
366	0.0419416356
367	0.04186450452
368	0.04177902872
369	0.04170872871
370	0.04163574726
371	0.04155751963
372	0.04146146645
373	0.04136999154
374	0.04129830286
375	0.04122653544
376	0.04115370111
377	0.0410789437
378	0.04100317309
379	0.04092692015
380	0.04085666026
381	0.04076562683
382	0.04070391355
383	0.04063043638
384	0.0405623336
385	0.04049105666
386	0.0403989083
387	0.04032652804
388	0.04025581807
389	0.04016415711
390	0.04009555744
391	0.04002683623
392	0.03995505394
393	0.03988888345
394	0.0398169053
395	0.03974584629
396	0.03967737206
397	0.03958795176
398	0.03952325116
399	0.03945294368
400	0.03938177222
401	0.03931224611
402	0.03924574324
403	0.03917996091
404	0.03911303271
405	0.03904451344
406	0.03897901174
407	0.0389097121
408	0.03883994667
409	0.03878493242
410	0.03871989528
411	0.03865545437
412	0.03859008384
413	0.03852316208
414	0.03845895775
415	0.03837511703
416	0.03828805048
417	0.03822082607
418	0.0381568829
419	0.0380914673
420	0.03802931336
421	0.03796278649
422	0.03790273423
423	0.03783702319
424	0.03778311593
425	0.03772019387
426	0.03765818402
427	0.037591142
428	0.03752680619
429	0.03747718466
430	0.03741405873
431	0.03735070838
432	0.03729717463
433	0.03723288876
434	0.03717101007
435	0.03710737766
436	0.0370460407
437	0.03698123156
438	0.03691973225
439	0.03686631571
440	0.03680557189
441	0.03674223996
442	0.03668288276
443	0.03662084528
444	0.03655843426
445	0.03649687083
446	0.03643652511
447	0.03637975398
448	0.03631700925
449	0.03625646758
450	0.03619455119
451	0.03614234716
452	0.03608166516
453	0.03602183198
454	0.03597000766
455	0.03590953083
456	0.03585158111
457	0.0357907023
458	0.035732005
459	0.03567258238
460	0.03561393916
461	0.03555650835
462	0.03550492114
463	0.03544692722
464	0.03538758791
465	0.03533211095
466	0.03527796883
467	0.03520367732
468	0.03504472483
469	0.03498731719
470	0.03493224996
471	0.03487427638
472	0.03481596643
473	0.03476216084
474	0.03470664801
475	0.03464992148
476	0.03459593225
477	0.03454094647
478	0.03448532451
479	0.03443074086
480	0.03438219501
481	0.03432580518
482	0.03427035986
483	0.0342160286
484	0.03416368974
485	0.03411485425
486	0.03406112593
487	0.03401005106
488	0.03395452701
489	0.03390574699
490	0.03385390831
491	0.03380221981
492	0.0337483376
493	0.03369536961
494	0.0336416292
495	0.03357542903
496	0.03352037642
497	0.03346674933
498	0.03341283949
499	0.0333451898
500	0.03329035882
501	0.03323774014
502	0.03319311516
503	0.03314557357
504	0.03309335169
505	0.03303075052
506	0.03297584227
507	0.03292677033
508	0.03287308723
509	0.0328049243
510	0.03276186553
511	0.03270947332
512	0.0326667984
513	0.03252034193
514	0.03247054416
515	0.03243246229
516	0.03238143772
517	0.03231743549
518	0.03226601779
519	0.03221647009
520	0.03216666054
521	0.03211656742
522	0.03207564256
523	0.03203330714
524	0.03198350362
525	0.03193430545
526	0.03188394664
527	0.0318231801
528	0.03177412808
529	0.03172430127
530	0.03167554537
531	0.03162787895
532	0.03157881223
533	0.03153977247
534	0.03149267607
535	0.03144476924
536	0.03139735941
537	0.03134947915
538	0.03130222655
539	0.03125656522
540	0.03120962668
541	0.03117210216
542	0.03112599173
543	0.03108525554
544	0.03103870771
545	0.03099185274
546	0.03094237275
547	0.03089598771
548	0.03084944562
549	0.03080179096
550	0.03076157777
551	0.0307168106
552	0.03067259582
553	0.0306258552
554	0.03058129011
555	0.03054430568
556	0.03049976114
557	0.03045400629
558	0.03040637669
559	0.03035945761
560	0.03031335485
561	0.0302672513
562	0.0302221002
563	0.03017618165
564	0.03013363221
565	0.03008789022
566	0.03004319804
567	0.03000008495
568	0.02995517401
569	0.02991301827
570	0.02986736224
571	0.02981159472
572	0.02976657744
573	0.02972275321
574	0.02968522462
575	0.02964287187
576	0.02958608488
577	0.02954208922
578	0.02949868379
579	0.02943395059
580	0.0293914664
581	0.02935271618
582	0.02930958567
583	0.02926664717
584	0.02922505604
585	0.02917960112
586	0.02913971269
587	0.02909602274
588	0.02904212284
589	0.02900185001
590	0.02895941503
591	0.02891623769
592	0.02886494688
593	0.02882363957
594	0.0287811656
595	0.02873840142
596	0.02869869247
597	0.02865942793
598	0.02861958792
599	0.02856680308
600	0.02852511453
601	0.02848252937
602	0.02844261097
603	0.02840875082
604	0.02836972977
605	0.02829064585
606	0.0282570717
607	0.02820770088
608	0.02816923432
609	0.02813342301
610	0.02809351223
611	0.02805513551
612	0.02801669177
613	0.02796073158
614	0.02792977699
615	0.02789180317
616	0.02785462554
617	0.02782262243
618	0.0277854881
619	0.02774669635
620	0.02770999736
621	0.02767076195
622	0.0276372459
623	0.02760272893
624	0.02757133466
625	0.02752694935
626	0.02748872766
627	0.02745135929
628	0.02741294931
629	0.02738357268
630	0.02733734169
631	0.02730166314
632	0.02726518061
633	0.02721251997
634	0.02717834421
635	0.02713792868
636	0.02710154515
637	0.0270648701
638	0.02703348928
639	0.02699128377
640	0.02694887926
641	0.02688154254
642	0.02684563451
643	0.02680938712
644	0.02677493527
645	0.02673814262
646	0.02670416169
647	0.02666047981
648	0.02662462469
649	0.02659344539
650	0.02655848449
651	0.02652275771
652	0.02648600863
653	0.02645054109
654	0.0264165794
655	0.02638126876
656	0.02635024573
657	0.02631809218
658	0.02627797485
659	0.02623344616
660	0.02619847498
661	0.02615081706
662	0.02611556621
663	0.02608033188
664	0.02601859895
665	0.02599026781
666	0.02595381787
667	0.02592304474
668	0.0258912152
669	0.02585870289
670	0.02582403273
671	0.02579618413
672	0.02576198715
673	0.02572980509
674	0.02569408107
675	0.02559559389
676	0.02556535087
677	0.02552973828
678	0.02548502345
679	0.02545147675
680	0.0254271889
681	0.02539731889
682	0.02536461015
683	0.02532853142
684	0.02530145269
685	0.02527295389
686	0.02523986683
687	0.02519900636
688	0.02516823412
689	0.02513759803
690	0.02510459106
691	0.02507324966
692	0.02503158319
693	0.02496961034
694	0.02493801277
695	0.02491298472
696	0.02481901893
697	0.02479452708
698	0.0247627918
699	0.02473225132
700	0.02470049539
701	0.02466907434
702	0.02464630669
703	0.02461640519
704	0.0245896935
705	0.02455828051
706	0.0245284543
707	0.02449783201
708	0.02446563063
709	0.02443703013
710	0.02440857547
711	0.02437785771
712	0.02434622796
713	0.02432160142
714	0.02429071457
715	0.02425594403
716	0.02422616602
717	0.02419526784
718	0.02416482585
719	0.02412591782
720	0.02409581316
721	0.02406593159
722	0.02403774091
723	0.02400727538
724	0.02398351789
725	0.02396057303
726	0.02393524992
727	0.02390233957
728	0.02387292679
729	0.0238472825
730	0.02381626368
731	0.02378699295
732	0.02376260374
733	0.02373349558
734	0.02370442986
735	0.02367761427
736	0.0236479905
737	0.02361872861
738	0.02359651731
739	0.02356683473
740	0.0235395164
741	0.02351512388
742	0.02346110556
743	0.02343406335
744	0.02340826286
745	0.02337865253
746	0.0233498254
747	0.02332305527
748	0.02329872553
749	0.0232702376
750	0.02324183681
751	0.02321584301
752	0.02318709235
753	0.02315787519
754	0.02313210548
755	0.02310531497
756	0.02307841643
757	0.02305198382
758	0.02302468258
759	0.02299891939
760	0.02297225254
761	0.02288042719
762	0.0228575618
763	0.02281576641
764	0.02279238334
765	0.02274065551
766	0.02270991189
767	0.02268351088
768	0.0226562076
769	0.02246067688
770	0.02243412252
771	0.02240698149
772	0.02238524043
773	0.02230297394
774	0.02227658462
775	0.02225305361
776	0.02222569053
777	0.02218669664
778	0.02216052258
779	0.02213841597
780	0.02210424403
781	0.02207104882
782	0.02204318861
783	0.0220178604
784	0.02199323426
785	0.02197032901
786	0.02193940711
787	0.0219120446
788	0.02188826699
789	0.02186334492
790	0.02183834999
791	0.02181765619
792	0.02178543046
793	0.02176049993
794	0.0217381127
795	0.02171221656
796	0.02169127169
797	0.0216665446
798	0.02163450873
799	0.02161247649
800	0.02158446774
801	0.02156190068
802	0.0215293279
803	0.02150471362
804	0.02148382824
805	0.02146276517
806	0.02144126371
807	0.02141643448
808	0.02139602749
809	0.02136797314
810	0.02129832656
811	0.02128164814
812	0.02125764677
813	0.02123587146
814	0.02121266728
815	0.0211804424
816	0.02115673623
817	0.02112929367
818	0.02110753674
819	0.02109213144
820	0.0210703361
821	0.02104706069
822	0.02102669919
823	0.02100196928
824	0.02097927091
825	0.02095581085
826	0.0209357149
827	0.02091351299
828	0.02084796654
829	0.02082764056
830	0.02080777515
831	0.02078581678
832	0.02076680132
833	0.02074678046
834	0.020726537837835	0.02070402838	836	0.02068227839	837	0.02065098840	838	0.0206293371
839	0.02060768015
840	0.02058588529
841	0.0205641084
842	0.02054886554
843	0.0205328267
844	0.02051401493
845	0.02049060583
846	0.02046611476
847	0.02044363654
848	0.02041380209
849	0.02038993934
850	0.02037085606
851	0.02035135231
852	0.02033023492
853	0.02030897422
854	0.02024958292
855	0.02022667222
856	0.02020478384
857	0.02018260785
858	0.02016512919
859	0.02014407152
860	0.02010120099
861	0.02008063122
862	0.0200115973
863	0.01999113595
864	0.01997050656
865	0.01993082757
866	0.019908923
867	0.01988692884
868	0.0198658688
869	0.01984541769
870	0.01982434965
871	0.0197982205
872	0.0197664155
873	0.01973625836
874	0.01971563933
875	0.01969380859
876	0.01967384526
877	0.01961164918
878	0.01958848139
879	0.01957006676
880	0.01955117706
881	0.01952220856
882	0.01950478168
883	0.01947700555
884	0.01945953994
885	0.01942972423
886	0.01934504473
887	0.01932650217
888	0.01930977111
889	0.01928704579
890	0.01918973355
891	0.01916390498
892	0.01911210738
893	0.01909022458
894	0.01907331891
895	0.01905584631
896	0.01903560177
897	0.0190066368
898	0.01898895269
899	0.01896027717
900	0.01894078291
901	0.018925393
902	0.01890565097
903	0.01888778217
904	0.01886336966
905	0.01884398244
906	0.01882795765
907	0.01881082604
908	0.01879215943
909	0.01877148398
910	0.01875294304
911	0.01873465629
912	0.01871761207
913	0.01870061357
914	0.01867773749
915	0.01866130432
916	0.01864091385
917	0.01862226367
918	0.01860115032
919921	0.051111277920922	0.05109478921	923	0.0510794922	0.01853665452
923	0.01852218265
924	0.0185041252
925	0.01849017676
926	0.01846184117
927	0.01844372297
928	0.01842492491
929	0.01840867874
930	0.01839361511
931	0.01837873503
932	0.01836219743
933	0.01834380183
934	0.01832350064
935	0.01830563444
936	0.01828905883
937	0.01827106503
938	0.01825040545
939	0.01823392619
940	0.01821766028
941	0.01816465297
942	0.01812881732
943	0.01810759647
944	0.01808855222
945	0.0180709295
946	0.01805737826
947	0.01803853894
948	0.01802163369
949	0.01800573913
950	0.01798866504
951	0.01797418745
952	0.0179565378
953	0.01793235349
954	0.01791236373
955	0.01789681744
956	0.01788010426
957	0.01785790743
958	0.01784388864
959	0.01782683793
960	0.01781061339
961	0.01779493254
962	0.01777329102
963	0.01775722982
964	0.01770564571
965	0.01768368143
966	0.01766955107
967	0.01765311199
968	0.01763655415
969	0.01762170004
970	0.01760639204
971	0.01758339088
972	0.01756934725
973	0.01755526538
974	0.01750446662
975	0.01749200962
976	0.017475005
977	0.01746023684
978	0.01744438206
979	0.01742939256
980	0.01740909401
981	0.0173923214
982	0.01737529724
983	0.01733422065
984	0.01731693047
985	0.01730220178
986	0.01728660228
987	0.01726900186
988	0.01724951245
989	0.01722909461
990	0.01721500644
991	0.01719161835
992	0.01717955042
993	0.01716426277
994	0.01714913915
995	0.017115725
996	0.01710143976
997	0.01708456811
998	0.01706551011
999	0.01704433007
1000	0.01699128516
1001	0.01697361852
1002	0.01695773632
1003	0.01693686621
1004	0.01692258714
1005	0.01690945523
1006	0.01689356164
1007	0.01687958202
1008	0.01686513984
1009	0.01684810865
1010	0.01683234623
1011	0.01680881537
1012	0.01679729288
1013	0.01675212171
1014	0.01673773232
1015	0.01672461885
1016	0.01671205801
1017	0.01669895763
1018	0.01668231428
1019	0.0166616031
1020	0.01664674693
1021	0.01662717678
1022	0.01661110279
1023	0.01659773416
1024	0.01657718145
1025	0.01656386007
1026	0.01654854957
1027	0.01653500232
1028	0.01651902958
1029	0.01650579983
1030	0.01649299637
1031	0.01647434647
1032	0.01646111383
1033	0.01644464843
1034	0.01643055976
1035	0.01641723596
1036	0.01640082914
1037	0.01637298538
1038	0.0163579329
1039	0.01634623049
1040	0.01633252759
1041	0.016319861
1042	0.0163050293
1043	0.01629048433
1044	0.01627468247
1045	0.01626256133
1046	0.01623886487
1047	0.01621987407
1048	0.01620608601
1049	0.01619617213
1050	0.01616886876
1051	0.01614956505
1052	0.01613687497
1053	0.0161240499
1054	0.016109761
1055	0.01609878188
1056	0.01608480416
1057	0.01606902067
1058	0.01600348816
1059	0.01598968237
1060	0.01597492723
1061	0.01595318205
1062	0.0159401867
1063	0.01592626243
1064	0.0158735524
1065	0.01586133933
1066	0.01584643673
1067	0.01583242922
1068	0.01579195591
1069	0.01572943613
1070	0.01571592113
1071	0.01569782594
1072	0.01568004005
1073	0.01566760487
1074	0.01565179083
1075	0.01563989141
1076	0.01562959589
1077	0.01561691656
1078	0.01560459884
1079	0.01558121473
1080	0.01556475854
1081	0.01555275148
1082	0.01554062459
1083	0.01552850044
1084	0.01551317833
1085	0.01550040172
1086	0.01548767209
1087	0.0154740813
1088	0.01543862552
1089	0.01542445931
1090	0.01540790611
1091	0.01539712962
1092	0.01538563049
1093	0.01537424759
1094	0.01536104635
1095	0.01534804838
1096	0.01533572817
1097	0.0153263145
1098	0.0153135369
1099	0.0152967004
1100	0.01528226118
1101	0.01526927259
1102	0.01525818834
1103	0.01524335099
1104	0.01523226968
1105	0.01522230476
1106	0.01521091815
1107	0.01519334635
1108	0.01518325396
1109	0.01516886528
1110	0.01515326599
1111	0.01514071044
1112	0.0150956323
1113	0.01508497823
1114	0.01507204595
1115	0.01506076107
1116	0.01504915379
1117	0.01503687352
1118	0.01502395512
1119	0.0149967367
1120	0.01498567971
1121	0.01496227154
1122	0.01495261097
1123	0.0149356714
1124	0.0149246667
1125	0.01491282817
1126	0.01490250082
1127	0.01486720229
1128	0.01485586014
1129	0.01484198216
1130	0.01481993816
1131	0.01480114054
1132	0.01478972081
1133	0.01477824082
1134	0.01476621621
1135	0.01474890482
1136	0.01473027154
1137	0.01472024778
1138	0.01471043895
1139	0.01469031319
1140	0.01467995556
1141	0.01466628475
1142	0.01465595136
1143	0.01464393666
1144	0.01463277544
1145	0.01462453194
1146	0.01460744314
1147	0.01459006451
1148	0.01457885145
1149	0.01452204298
1150	0.01451356769
1151	0.01450367476
1152	0.01449199861
1153	0.01447954932
1154	0.01446996414
1155	0.0144592288
1156	0.01443892753
1157	0.01442527717
1158	0.01441357382
1159	0.01439987219
1160	0.01438909143
1161	0.01437878906
1162	0.01436744575
1163	0.01435759694
1164	0.01434755616
1165	0.01433406147
1166	0.0143176306
1167	0.01428729869
1168	0.01427690595
1169	0.01426584958
1170	0.01425306551
1171	0.01424162013
1172	0.01422947986
1173	0.01421895243
1174	0.01420683522
1175	0.01419596395
1176	0.014183487
1177	0.01417308597
1178	0.01416330216
1179	0.01414522914
1180	0.01413107644
1181	0.01411944527
1182	0.01410948733
1183	0.01409883895
1184	0.01408726923
1185	0.01407667735
1186	0.01406856161
1187	0.01405832988
1188	0.01404721564
1189	0.0140350689
1190	0.01402573891
1191	0.01401259985
1192	0.0139991784
1193	0.01398641034
1194	0.01397664397
1195	0.01396685033
1196	0.01395683661
1197	0.01394107871
1198	0.01392774384
1199	0.01391684186
1200	0.01390694792
1201	0.01389667711
1202	0.01388659007
1203	0.01387531697
1204	0.01386477012
1205	0.01385592739
1206	0.0138462375
1207	0.01383199416
1208	0.01382329747
1209	0.01381055219
1210	0.0138009836
1211	0.01379188549
1212	0.01378087932
1213	0.01377023454
1214	0.01375762477
1215	0.01374415166
1216	0.0137353243
1217	0.01371166159
1218	0.01370307228
1219	0.01369351777
1220	0.0136839511
1221	0.01362205027
1222	0.01361403445
1223	0.01359300719
1224	0.0135798908
1225	0.01356781892
1226	0.01355251874
1227	0.013542646
1228	0.01353424027
1229	0.01352598253
1230	0.01351754411
1231	0.01350729708
1232	0.01349680541
1233	0.01348685876
1234	0.01347880665
1235	0.01346538897
1236	0.01345632657
1237	0.01344852206
1238	0.01343667707
1239	0.01342709783
1240	0.01341572968
1241	0.01340449737
1242	0.01337534562
1243	0.01336481211
1244	0.01335589904
1245	0.01334564969
1246	0.01333461983
1247	0.01332188422
1248	0.01331250387
1249	0.01330329132
1250	0.01328392188
1251	0.01327268423
1252	0.01326245829
1253	0.01323577463
1254	0.01321981038
1255	0.01320988275
1256	0.013196396
1257	0.01318786713
1258	0.0131767466
1259	0.01316784349
1260	0.01315707853
1261	0.01314804168
1262	0.01313778324
1263	0.0131289747
1264	0.01311930915
1265	0.01311008509
1266	0.01310054456
1267	0.01309112772
1268	0.01308025908
1269	0.01307160064
1270	0.01306136242
1271	0.01305259126
1272	0.01304330754
1273	0.01303497485
1274	0.01302045219
1275	0.01301373902
1276	0.01300209122
1277	0.01299476874
1278	0.01298534141
1279	0.01297644279
1280	0.01296524715
1281	0.01295498497
1282	0.01294639387
1283	0.01293489963
1284	0.01292542661
1285	0.01291477854
1286	0.01290643698
1287	0.01289297657
1288	0.01288371414
1289	0.01287478648
1290	0.01286487917
1291	0.01285686264
1292	0.01284738841
1293	0.01283839269
1294	0.01282987494
1295	0.01281957045
1296	0.01280911485
1297	0.01279715105
1298	0.01278759765
1299	0.01277552767
1300	0.0127653056
1301	0.0127574605
1302	0.01275033088
1303	0.01274300093
1304	0.0127311199
1305	0.0127225913
1306	0.01271209907
1307	0.01270104358
1308	0.01269270406
1309	0.01267426432
1310	0.01266632189
1311	0.0126546782
1312	0.0126464087
1313	0.01263782498
1314	0.01262424255
1315	0.01261744065
1316	0.01261062512
1317	0.0126019374
1318	0.01258914117
1319	0.01257797629
1320	0.01256876543
1321	0.01256051051
1322	0.01255086906
1323	0.01254191799
1324	0.01250490864
1325	0.01249714718
1326	0.01248678286
1327	0.01247755237
1328	0.0124693072
1329	0.01244799464
1330	0.01244110144
1331	0.01242962475
1332	0.01242051783
1333	0.01241176747
1334	0.01240323572
1335	0.01237313286
1336	0.01236043582
1337	0.01235104693
1338	0.01233961313
1339	0.01233040176
1340	0.01232106716
1341	0.0123131039
1342	0.01230319837
1343	0.01229245216
1344	0.0122833421
1345	0.01227323762
1346	0.01226692532
1347	0.01225894086
1348	0.01224675568
1349	0.0122363206
1350	0.01222876453
1351	0.01221949547
1352	0.01221116098
1353	0.01220244226
1354	0.01219397869
1355	0.01218441285
1356	0.01217650479
1357	0.0121707983
1358	0.01216293467
1359	0.01215097058
1360	0.01214414912
1361	0.01213354692
1362	0.01212275657
1363	0.01211277938
1364	0.01210268795
1365	0.01209592499
1366	0.01208542955
1367	0.01207831602
1368	0.01207023688
1369	0.01205070632
1370	0.01204270342
1371	0.01203198385
1372	0.01201652408
1373	0.0120092803
1374	0.01200078353
1375	0.01199158726
1376	0.01198478831
1377	0.01196284672
1378	0.01195434246
1379	0.0119451894
1380	0.01191866558
1381	0.01190891596
1382	0.01190100016
1383	0.01189247106
1384	0.01188529539
1385	0.01187662181
1386	0.01186902487
1387	0.011859777
1388	0.01184815579
1389	0.01182354403
1390	0.01181527982
1391	0.01180625903
1392	0.0117971057
1393	0.01177616909
1394	0.01176923282
1395	0.01176293249
1396	0.0117523222
1397	0.01172477341
1398	0.01171856751
1399	0.0117122069

